"id","question_text","category","difficulty","expected_answer","created_at","skills","question_type","source","embedding"
606,How would you design a highly available and fault-tolerant architecture for a critical web application on AWS?,AWS,Intermediate,"To design a highly available and fault-tolerant web application on AWS, resources should be distributed across multiple Availability Zones (AZs) to avoid single points of failure. Application Load Balancer (ALB): Distributes traffic across multiple AZs and routes traffic away from unhealthy instances. EC2 Auto Scaling Group (ASG): Launches instances across multiple AZs for automatic scaling and recovery. Amazon RDS Multi-AZ: Maintains a standby database with automatic failover for high availability and durability. Multiple AZ Deployment: Ensures the application continues running even if one AZ fails.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
607,How would you design a CI/CD pipeline for a containerized application on AWS?,AWS,Intermediate,"A CI/CD pipeline for a containerized application on AWS automates code building, testing, and deployment using AWS DevOps services. Pipeline Components Source Control: Use CodeCommit, GitHub, or Bitbucket to store code and trigger the pipeline. CodePipeline: Orchestrates the complete CI/CD workflow. CodeBuild: Builds Docker images, runs tests, and performs security checks. Amazon ECR: Stores and manages Docker container images securely. Deployment: Use CodeDeploy with ECS for container deployment. Use kubectl or Helm for deployments on EKS.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
608,How would you troubleshoot intermittent 502 Bad Gateway errors in an application behind an ALB and Auto Scaling Group?,AWS,Intermediate,"To diagnose intermittent 502 Bad Gateway errors in an application behind an ALB and Auto Scaling Group, follow a systematic troubleshooting approach Check ALB CloudWatch metrics and access logs for failed requests. Review EC2 and application logs for crashes, timeouts, or high resource usage. Verify ALB health check configuration. Ensure Security Groups and NACLs allow proper traffic between ALB and EC2. Check Auto Scaling instances are healthy before receiving traffic.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
653,How do you handle a challenge? Tell me about a situation where you faced a challenge.,Behavioral,Intermediate,"When asked such a question, the interviewer wants to see how you react to challenging situations. They wish to see your approach toward work challenges. During my internship at ABC organization, I was given the task of implementing SEO in old blogs to bring traffic and as I was a newbie, I was a bit scared. However, I jumped right into the task and did a basic course in SEO to understand the nitty-gritty of it and discussed the same with my Team Lead before implementing it. Giving up is never an option for me!",2026-06-16 12:45:40.229,"{""Problem Solving"",Adaptability}",Behavioral,gfg,
645,What is Constructor?,C++,Intermediate,"A constructor is a block of code that initializes the newly created object. A constructor resembles an instance method but it’s not a method as it doesn’t have a return type. It generally is the method having the same name as the class but in some languages, it might differ. For example: In python, a constructor is named __init__. In C++ and Java, the constructor is named the same as the class name. Example: C++ class base { public : base () { cout << ""This is a constructor"" ; } } Java class base { base () { System . out . printIn ( ""This is a constructor"" ); } } Python class base : def __init__ ( self ): print ( ""This is a constructor"" ) C# class Geeks { public Geeks () Console . WriteLine ( ""This is a constructor"" ); }",2026-06-16 12:45:40.229,{C++},Technical,gfg,
646,What are the various types of constructors in C++?,C++,Intermediate,"The most common classification of constructors includes: Default Constructor Non-Parameterized Constructor Parameterized Constructor Copy Constructor 1. Default Constructor The default constructor is a constructor that doesn't take any arguments. It is a non-parameterized constructor that is automatically defined by the compiler when no explicit constructor definition is provided. It initializes the data members to their default values. 2. Non-Parameterized Constructor It is a user-defined constructor having no arguments or parameters. Example: C++ class base { public : base (){ cout << ""This is a non-parameterized contructor"" ; } } Java class base { base () { System . out . printIn ( ""This is a non-parameterized constructor."" ); } } Python class base : def __init__ ( self ): print ( ""This is a non-parameterized constructor"" ) C# class Geeks { public Geeks () Console . WriteLine ( ""This is a non-parameterized constructor"" ); } 3. Parameterized Constructor The constructors that take some arguments are known as parameterized constructors. Example: C++ class base { public : int base ; base ( int var ) { cout << ""Constructor with argument: "" << var ; } }; Java class base { int base ; base ( int a ) { System . out . println ( ""Constructor with argument: "" + a ); } } Python class base : def __init__ ( self , a ): print ( ""Constructor with argument: {} "" . format ( a )) C# class Base { public int baseValue ; public Base ( int var ) { Console . WriteLine ( ""Constructor with argument: "" + var ); } } 4. Copy Constructor A copy constructor is a member function that initializes an object using another object of the same class. Example: C++ class base { int a , b ; // copy constructor base ( base & obj ) { a = obj . a ; b = obj . b ; } } Java class base { int a , b ; // copy constructor base ( base obj ) { a = obj . a ; b = obj . b ; } } Python class Base : def __init__ ( self , a = 0 , b = 0 ): self . a = a self . b = b # Copy constructor in Python def __copy__ ( self ): return Base ( self . a , self . b ) C# class Base { public int a , b ; // copy constructor public Base ( Base obj ) { a = obj . a ; b = obj . b ; } } In Python, we do not have built-in copy constructors like Java and C++ but we can make a workaround using different methods.",2026-06-16 12:45:40.229,{C++},Technical,gfg,
647,What is a destructor?,C++,Intermediate,"A destructor is a method that is automatically called when the object goes out of scope or destroyed. In C++, the destructor name is also the same as the class name but with the ( ~ ) tilde symbol as the prefix. In Python, the destructor is named __del__ . Example: C++ class base { public : ~ base () { cout << ""This is a destructor"" ; } } Java class Base { @Override public void Base () { System . out . println ( ""This is a destructor"" ); } } Python class base : def __del__ ( self ): print ( ""This is destructor"" ) C# class Geeks { ~ Geeks () { Console . WriteLine ( ""This is a destructor"" ); } } In Java, the garbage collector automatically deletes the useless objects so there is no concept of destructor in Java. We could have used finalize() method as a workaround for the java destructor, but it is also deprecated since Java 9.",2026-06-16 12:45:40.229,{C++},Technical,gfg,
648,Can we overload the constructor in a class?,C++,Intermediate,Yes We can overload the constructor in a class in Java. Constructor Overloading is done when we want constructor with different constructor with different parameter (Number and Type).,2026-06-16 12:45:40.229,{C++},Technical,gfg,
649,Can we overload the destructor in a class?,C++,Advanced,"No, a destructor cannot be overloaded in a class. There can only be one destructor present in a class.",2026-06-16 12:45:40.229,{C++},Technical,gfg,
650,What are friend functions and friend classes?,C++,Intermediate,"Friend Functions: A friend function is a special function that is allowed to access private and protected data of a class, even though it's not a member of the class. Friend Class: A friend class is a class that can access the private and protected members of another class. It's like allowing a trusted friend or a group of friends to see and change your personal information, which others cannot.",2026-06-16 12:45:40.229,{C++},Technical,gfg,
